customer_tweet_id,customer_text,customer_id,brand_response,brand_tweet_id
2007709,You are on the verge of losing a loyal card member for the last 6 years. Please fix this issue @AskAmex,226677,@226677 Hi sorry to hear. Which U.S. based card is this concerning? Pls do not release any personal information. ^Clarissa,2007708
2011508,@AskAmex Direct line to someone that could helpful would be ideal. Otherwise I'm just running in circles and only getting more frustrated,226677,@226677 There is no other number to provide. All the best. ^Clarissa,2011510
2011509,@AskAmex Talked to 2 reps + floor supervisor. None were helpful. Sounds like Im stuck. Oh well. It was nice being a customer when service was better,226677,"@226677 Apologies, we have no recourse via Twitter. ^Clarissa",2011507
2011513,@AskAmex Called earlier and it only enraged me more. Is this an escalation line based in the US?,226677,@226677 All representatives are required to meet the same high quality standards. Have a nice day. ^Clarissa,2011512
2011517,@AskAmex So what did you find out?,385119,@385119 I have great news! The account has been remediated; you should see the update within 24-48hrs. ^N,2011519
2011518,@AskAmex Thanks for the update and thanks for your effort to make it happen!,385119,@385119 My Pleasure! Thank you for allowing us to regain your faith. Have a great day. ^Naomi,2011520
2011522,"@AskAmex If I have an EveryDay card but want to get a Hilton card, can I swap (and get bonus) or do I have to apply for a new card?",594817,"@594817 Hi there, you would have to apply for the HHonrs card separately. As long as you never had a HHonors card before.",2011521
2012607,Dear @AskAmex @134966 there is no match to your customer service. Always a pleasant experience! I'm so glad that I made a decision to go with Amex credit card. #bestcustomerservice,595120,@595120 Hi there. Thank you so much. We appreciate the acknowledgement. Have a Great day!^In,2012606
2012612,"@AskAmex one of the largest airports in the world, LHR and there isn't a Delta lounge use with my platinum card. Deltas partner Virgin has 1",595121,@595121 Sorry for the inconvenience.^In,2012611
2012616,@AskAmex Hi. I would like to transfer a balance from a non Amex card to a brand new Amex card. Are there limits to how much of a balance can be transferred?,595122,@595122 and when combined with balance transfer fees and any outstanding charges. Please let me know if other q's. ^RK,2012618
2012620,"@AskAmex Ok so if I want to transfer an mount greater than $7,500 that is not possible?",595122,@595122 Or if it is 75% of the credit limit and combined with fees and outstanding charges on the account. ^Rachel,2012621
2012622,@AskAmex Ok thanks. So is there anyway to tell how much of a credit limit I’m authorized for without applying?  No point in getting a card with Amex it I can’t transfer the full balance.,595122,"@595122 We would not be able to determine that, until you are approved for the card. There are numerous factors involved. ^RK",2012623
2012624,@AskAmex Thanks for all of your help. I am now the proud owner of a new AMEX card. Chase Visa card sucks. Chase hates their customers. So glad I’m done with them. @ChaseSupport @116016 #ChaseSucks #EpicFail,595122,@595122 You’re welcome. If you need us in the future we are just a tweet away!^In,2012625
2012617,@AskAmex would like to open an Amex acct. can I transfer balance from my current card ?,595122,"@595122 Hi. If u are trying to transfer a balance to another Amex Card, you would be unable to. Please let me know if other q's. ^RK",2012615
2012629,@AskAmex no,254956,@254956 Hi. Do you need assistance w/ an Amex card? Please do not share any personal information. ^Clarissa,2012628
2012643,@AskAmex Personal Platinum.,595125,@595125 Have you tried using a different browser? ^Clarissa,2012646
2012644,"@AskAmex Yes.  After clicking the ""set up an online account now"" link it asks for my birth year and zip and then takes me to a screen to log into my account, which I haven't created yet.",595125,"@595125 Please call 800-525-3355, 24/7 for assistance. All the best. ^Clarissa",2012647
2012648,@AskAmex Will do. Thank you.,595125,"@595125 My pleasure, thanks for tweeting. Feel free to tweet us in the future. Enjoy your day. ^Clarissa",2012649
2012645,"@AskAmex Hello, I'm trying to set up an online account for my new card, but I keep getting an error.  Can someone help?",595125,@595125 Hi sorry to hear. Which U.S. based card is this concerning? Please do not release any personal or card information. ^Clarissa,2012642
2012651,"@AskAmex Hi, yes. Is https://t.co/tHlE2P5ZDR an accepted purchaser on bluebird accts?",595126,@595126 Are you trying to use your Bluebird card to purchase something on this site? ^Clarissa,2012653
2012654,"@AskAmex Yes, but it’s saying that the payment isn’t being accepted",595126,@595126 Have you contacted the merchant directly? Have you called Bluebird directly @ 877-486-5990? ^Clarissa,2012655
2012657,@AskAmex I have and they were no help,595126,@595126 to a Supervisor. All the best. ^Clarissa,2012658
2012652,@AskAmex  halp,595126,@595126 Hi. Do you need assistance w/ an Amex account? Please do not release any personal or card information. ^Clarissa,2012650
2012662,@AskAmex,595127,@595127 Hi. Do you need assistance w/ an Amex account? Please do not share any personal information. ^Clarissa,2012661
2012665,@AskAmex when will I received my card in the mail ?,595128,@595128 Hi. Which U.S. based card is this concerning? Please do not release any personal or card information. ^Clarissa,2012664
2012668,@AskAmex i've got a question why is your Bahrain &amp; Kuwait branch has such shitty service to customers.,595129,@595129 Please call the number on the back of your card so we can look into your concerns. ^RK,2012667
2012671,@AskAmex Hello! I'm wanting to change my last name on my blue bird account as I've just gotten married and am having trouble doing so.,595130,@595130 Please call our Bluebird team at 877 486 5990 24/7 for assistance. Enjoy your day!^In,2012670
2012674,@AskAmex I noticed that there was a double hold on 80.00 and I need that second released as soon as possible.,595131,@595131 Hi I never heard back from you. Let me know if I can assist. All the best. ^Clarissa,2012673
2012677,"@AskAmex Hi, I ended up calling earlier and got it figured out",595132,@595132 Great! Pls don't hesitate to tweet if we can assist you in the future. ^K,2012679
2012678,@AskAmex my replacement card was supposed to be delivered yesterday but it has not arrived. Can you help?,595132,"@595132 Hi, I would be happy to investigate. Do you have time to chat securely through our website so I can see your account? ^RK",2012676
2012681,"@AskAmex 
Can’t get into my account. “Loading error”  when trying to see my Account Summary, but I am logged in. How long will this continue?",595133,@595133 Hi I never heard back from you. Let me know if I can assist. All the best. ^Clarissa,2012680
2012701,"@AskAmex 
I'm trying to sign up for a prepaid card with you guys says no credit check but it's not letting me it keeps saying un Able to sign up how can I get a card with you guys??????",595141,@595141 Hi I never heard back from you. Let me know if I can assist. Have a nice day. ^Clarissa,2012699
2012704,@AskAmex I was told I'd get my fee waived and I havent?????,595142,@595142 Hi there. What type of Amex Card is this concerning and do you remember the person you spoke with? ^Rachel,2012703
2012706,@AskAmex @116988 I have a horrible room in an haggard and tawdry hotel. Purchased via AmexTravel. Please get us out of here ASAP!!! https://t.co/LpmomP8UUv,595143,@595143 at 800-297-2977. They're available 24/7. Sorry for the inconvenience.^In,2012705
2012719,"@AskAmex You must be a new agent. It's not like AMEX to ""pass the buck"". It's not a previous experience I am living it now. Lesson learned with AMEX Travel. You get what you pay for.",595143,@595143 I do understand. Please call our Travel Team at 800-297-2977 and escalate any concerns to a supervisor.^In,2012720
2012721,@AskAmex THANK YOU. AmexTravel came through...!!! Please remove St. Louis City Center Hotel from your choice of preferred hotels.,595143,@595143 will be forwarded to the concern team.^In,2012722
2012725,"@AskAmex. My wife needs a new card hers is very damaged, just curious but how do you get one and still be able to use the one she has",595148,@595148 Please let me know if you need me to request the replacement for you. ^RK,2012724
2012734,@AskAmex Has to do with a purchase that isn't being fulfilled.,595151,"@595151 I can Direct message you, but want to remind you not to post any personal information. ^RK",2012733
2012736,@AskAmex Yes,595151,@595151 Can you tell me the general nature of your concern w/out releasing any personal information? ^K,2012735
2012738,@AskAmex I need to direct message you,595151,@595151 Hi Milton. Thx for reaching out to us. DM isn't secure.  Are you registered online ? ^K,2012737
2012742,@AskAmex how can I get an instant credit number for purchases for AmEx Delta,595152,"@595152  for 5 days or more, the Instant Account Number cannot be retrieved. Enjoy your day.^In",2012741
2012750,@askamex,595154,@595154 Hi I never heard back from you. Let me know if I can assist. Have a nice day. ^Clarissa,2012749
2012753,@AskAmex It is.  I opened the card in beginning of April and completed all required spending within required time.  I still have not seen bonus points shown in my account,595155,@595155 delay and had a specialized team handling this. ^K,2012755
2012757,@AskAmex So what do I need to do now? It's been more than 6 months for this issue,595155,@595155 What were you advised during your previous chat conversation? ^K,2012758
2012759,@AskAmex Every time I talked to customer reps they always told me I would get it within a week.,595155,@595155 do you have time to chat securely through our website so I can look at your account? ^K,2012760
2012761,@AskAmex Yes,595155,"@595155 Great. Please go to https://t.co/crJMnNNTph, log in, select code:11071 and we will continue our conversation there. ^K",2012762
2012764,"@AskAmex Hello, thank you so much for your help.  I just checked my account and I am so excited to see my rewards points are finally there.  Thanks again.",595155,@595155  out via this channel. Have a great weekend. ^Keisha,2012765
2012767,@AskAmex I definitely will.  Have a wonderful day too!,595155,@595155 Thank you so much. I really appreciate that. ^Keisha,2012768
2012754,"@AskAmex 
I have trouble getting my Starwood rewards points.  I have contacted customer services at least 5 times.  Can you help?",595155,@595155 Hi there and sorry about that. Is this concerning a new account bonus? ^Rachel,2012752
2012774,"@AskAmex @28854 I still haven’t heard any updates, and I was supposed to have received an email",595157,@595157 Looping in @129312 to assist. ^Clarissa,2012776
2012775,"@AskAmex It’s a Canadian account, and it has escalated, but in my opinion it shouldn’t have to—it’s a simple points adjustment issue",595157,@595157 Looping in @28854 who should be able to assist you. We appreciate you reaching out. ^RK,2012773
2012778,@AskAmex My Amex.,595157,@595157 Pls accept our apologies for any lapse in service you've experienced. Have you escalated to a supervisor? ^K,2012777
2012781,"@AskAmex Got wrong reward sent, on phone 25min, email contact info on website would have been useful and saved time and aggravation, still not resolved. Inefficient.",595157,@595157 Hi sorry to hear. Which U.S. based card is this concerning? Pls do not share any personal information. ^Clarissa,2012780
2012783,"Dear @116988 , you just transferred me 4 times and hung up on me within 10 minutes. What’s a girl to do to get some customer service at 11pm at night",595158,@595158 Hi I never heard back from you. Let me know if I can assist. Have a nice day. ^Clarissa,2012782
2012787,@AskAmex But when I call all it does is tells me my balance on th card,595159,@595159 Please press zero and # (repeatedly) until a rep is on the line.^In,2012789
2012788,@AskAmex  https://t.co/LeWgSjqyOj,595159,@595159 the number on back of the card for assistance. They're available 24/7. Sorry for the inconvenience.^In,2012786
2012793,"@116988 hello, I’m having an issue with a prepaid card I purchased is there someone I can talk to?",595159,@595159 Which pre-paid card do you currently have?,2012791
2012797,@AskAmex Your Gift Card on line has been down for 4 days is it going to be fixed soon?,595160,@595160 Hi I never heard back from you. Let me know if I can assist. All the best. ^Clarissa,2012796
2012800,@AskAmex help! Lost my wallet and can't get through security to report it! Even on line it just says to call! Shame as other banks do online,595161,@595161 Good morning. Sorry to hear this. Are you registered online?^In,2012799
2012810,"@AskAmex , you are the worst and have incredibly bad customer service! I will let EVERY single one of my friends (+the internet) know.",595164,@595164 Good Morning and sorry you feel that way. Can I help with something? ^RK,2012809
2012818,"@AskAmex Sure, I've already chatted with a few people but maybe you can actually help me. Let me know how to connect with you.",595168,@595168 Great. Please go to https://t.co/crJMnNwi0H log in and select code 11067 and we will continue our conversation there. ^RK,2012820
2012819,"@AskAmex You haven't given me my points, you said several WEEKS before my ""case"" is reviewed, and 1-2 DAYS before I can even talk to a supervisor. This is a joke.",595168,@595168 Hi Samantha and sorry for delay. If you’d like we can chat securely through our website so I can look at your account?^RK,2012817
2012825,"@AskAmex I got an American Express SPG card since April, still has not gotten my bonus Starpoints from welcome offer!!! How LONG do I have to wait????",595170,@595170 I never heard back from you; let me know if I can help. Have a great day! ^In,2012824
2012829,"@AskAmex promise,,,?",595171,@595171 I never heard back from you; let me know if I can help. Have a great day! ^In,2012828
2012835,@AskAmex Still having problems. I️m getting frustrated with Amex,595172,@595172 do you have (please do not release any personal identifiable information)?^In,2012837
2012840,@AskAmex Delta platinum card,595172,@595172 They're available 24/7. Safe travels.^In,2012841
2012836,@AskAmex why is my card not useable? I️m traveling for work and need it!!,595172,@595172 I never heard back from you; let me know if I can help. Have a great day! ^In,2012834
2015234,@AskAmex hello i reloaded my serve card and the funds were never deposited and i contacted customer service now they're saying its going to take 45 days to despuite it??? why so long ☹,595910,@595910  call our Serve team at  1800-954-0559 24/7 for assistance. Thx for tweeting. ^K,2015233
640479,@AskAmex I don't know the department. The customer service told me to the fax a letter from my bank verifying my home address. Could you provide me the fax number? Is it 8019452884? Thanks,271953,@271953  Yes! This is the fax number for our New Account Team. Have a nice day. ^K,2015265
2015268,"@AskAmex so... I’m pretty sure this is a scam, because I don’t have an Amex card, but is this a legit email?
__email__",595918,@595918 review. Appreciate your vigilance. ^K,2015267
2015271,@AskAmex  my deposite from venmo is not in my account yet ig was initiated yesterday and suppose to be in there today but its not and on veno it says complete????,266666,@266666 Which U.S. based card is this concerning? Please do not release any personal or card information. ^Clarissa,2015270
2016168,@AskAmex  how do you change your address using the app?,596210,"@596210 Hi there,thx for tweeting us. Pls log in:https://t.co/TPXlszkR5o and update your profile under Account Services tab. Have a great day",2016167
2016587,@AskAmex Hello aI am a hotelier and I would like to join Amex Travel Agency . How is this possible ? Can you send me a link with jnstruction,596355,"@596355 Hi there, thx for your interest in partnering with us. Happy to help! Pls visit:  https://t.co/GO0E24o3gw 
Have a great day. ^N",2016586
2022656,@AskAmex why can't I put my bluebird card onto my Microsoft account so I can purchase things from my Xbox it's saying I can't when I try to put my card on my account,324511,@324511 Please contact our Bluebird team@877-486-5990. They will review your account and advise.,2022655
2022659,"@AskAmex there isn’t a security code or expiration date printed on my serve card, what should i do?",598208,"@598208 Hi. Pls call Serve directly for assistance @ 800-954-0559, 24/7. All the best. ^Clarissa",2022658
2025083,@AskAmex,598891,"@598891 Hi Laura, how may I help?",2025082
2025086,@AskAmex Please do something. This is unacceptable. I met the requirements in May,209522,@209522 You still haven't received the bonus? ^K,2025088
2025089,@AskAmex No i have not,209522,@209522 Do you have time to chat securely through our website so I can look at your account? ^K,2025090
2025091,@AskAmex Yes,209522,"@209522 Great. Please go to https://t.co/pXhe7GDjZo, log in, select code: 10171 and we will continue our conversation there. ^K",2025092
2025093,@AskAmex Says that address no longer exists,209522,@209522 Try this link please https://t.co/pXhe7GDjZo,2025097
2025096,@AskAmex Link does not work,209522,@209522 That's odd! It's been working all day. Pls try clearing you cookies or using a new browser.^K,2025099
2025101,@AskAmex Tried every which way but doesn't work,209522,"@209522 Pls go to: https://t.co/crJMnNwi0H, log in, and select code:10166 and we will continue our conversation there. ^N",2025102
2025095,@AskAmex Thank you  doing now,209522,@209522 My pleasure. ^K,2025105
2025087,@AskAmex it had taken over 4 months to get delta gold signon bonus and only answer is tech problems. Horrible customer service,209522,@209522 Hi Leslie. Thx for reaching out to us. The circumstances described is not the norm. We hope that you will allow us,2025085
2025109,"@AskAmex Yes. I've been trying to set up an online account, and it keeps telling me there are technical difficulties, try back in 15 min.",598892,@598892 Have you tried using a different browser? ^Clarissa,2025111
2025112,@AskAmex Yes. Firefox and Chrome.,598892,"@598892 Please call 800-528-4800, 24/7 for assistance. All the best. ^Clarissa",2025113
2025110,@AskAmex Why has the Membership Rewards page been down all day?,598892,@598892 Hi. Are you visiting https://t.co/dsqLyhllbT ? ^Clarissa,2025108
2025117,"@AskAmex have taken  situation to the top, hoping Kenneth Chenault will resolve this, as was promised by AMEX in July,! Tks @123432",123432,@123432 I'd like to help. Can you pls share the general nature of your concern without release any Card or personal information? ^K,2025116
2025106,@AskAmex Have been a customer for over 20 years and I think I am done,209522,@209522 Sorry you feel that way. We would hate to loose you as a consumer. ^K,2028077
2032751,"@AskAmex can't remember Merchant user ID, error message says to call this number: 800-220-4272. That number doesn't work? Any ideas?",601090,@601090 If you need further assistance please let me know.,2032750
2035899,@AskAmex My issue needs to be escalated to someone who can help. I was told a supervisor would call and no call back as of yet,377350,@377350 Which U.S. based card do you have? Pls do not share any personal info.,2035901
2035902,@AskAmex I was promised a phone call and never got one. I am very upset. Please send me a phone number for escalated issues.,377350,@377350 So very sorry about that. Some calls may take up to 245 hours. Time to chat online with me to review. ^RK,2035903
2035900,@116988 very disappointed that I was on a call  for 32 mins &amp; a supervisor could not b found for me to speak to,377350,"@377350 Hi there, I am sorry to hear that. Is there something I can help with?",2035898
2035912,@AskAmex can I have an email to customer complaints for the headquarters.,601911,"@601911 Hi there, we currently do not offer email servicing.",2035911
2039075,"@AskAmex Yes, the welcome offer is 25000 with 5000 spending w/ 3mo, extra 10000 points w/ 6 mo. I applied in Apr, achieved the threshold in June.",602919,@602919 Thx! I would be happy to investigate. Do you have time to chat securely through our website so I can see your account? ^ N,2039077
2039078,"@AskAmex Sure, I have time to chat. Right now? :-)",602919,"@602919 Great! Please go to: https://t.co/crJMnNwi0H, log in, and select code:10166 and we will continue our conversation there. ^N",2039079
2039080,"@AskAmex Sorry, my apologies, I responded late, I will follow up tomorrow to get connected with you, thank you.:-)",602919,@602919 Great. Please go to https://t.co/crJMnNwi0H log in and select code 10167  and we will continue our conversation there. ^RK,2039081
2039076,"@AskAmex @155025 my SPG business card, spent more than 5000 dollars in 3 mo/8000 dollars in 6 mo, I still haven't get bonus.",602919,"@602919 Hi there, thx for tweeting us. Sorry to hear of the trouble. Were you solicited for an offer/ welcome promotion? ^Naomi",2039074
2039084,@116988 hi.  is there any way that i can change my selected airline for this calendar year?  Thanks.,602920,"@602920 Hi Mickey, thx for tweeting us. That's a great Q! Changes can be completed in January of the current year. ^Naomi",2039083
2041727,@AskAmex my husband got a scam call from 1 716 864 7347 claiming to be your company and offering a trip . Funny thing we don't have Amex,603708,@603708 Apologies for the trouble.  This is not an Amex affiliated phone number. Pls safeguard your information. ^Naomi,2041726
2044038,@AskAmex is there an email address I can send a complaint to?,604476,@604476 We have a mailing address you can send your concerns to. Would you like that information? ^Naomi,2044036
2049238,@AskAmex I can't log in to view my loan account on the mobile site.,606030,"@606030 They will advise they are available Monday - Friday
 9:00 a.m. - 8:00 p.m. ET.",2049237
2053131,@AskAmex membership rewards point offers for Gold card holders wanting to upgrade to Platinum?,607183,@607183 Good Morning. We would need you to call us directly to see if there are any options. Please call: 8005284800; 24/7. ^Rachel,2053130
2054271,@AskAmex So it’ll count as an inquiry?,566074,@566074 Whenever you request an increase in credit are applied for any new line of credit. Your credit is pull.,2054273
2054272,@AskAmex if I request a credit increase does that pull my credit?,566074,@566074 If you need further assistance please let me know. ^fd,2054270
2056534,@AskAmex Does BlueBusiness+CC report on personal credit? I'd like to take advantage of the full credit limit which is over 30% recommended.,608210,"@608210 They are available, Monday - Sunday

7:00 a.m. - midnight ET.",2056533
2056545,@AskAmex how do I get an updated metal card with out getting a new number?,608214,"@608214 Hi Benjamin, thx for tweeting us. Pls call the number on the back of your card and a representative can complete your request",2056544
2059193,"@askamex my 15mo 0% APR promo period ends tomorrow. Will I pay interest on the existing balance, or only for purchases after promo ends? TY!",609020,@609020 Along with any new charges moving forward. Hope this helps. ^Naomi,2059192
2059197,"@AskAmex If I pay full balance on the upcoming billing cycle will interest be added, or should I pay before the promo is over to avoid interest? TY!",609020,@609020 To avoid interest/finance charge the current balance must be paid in full before the promotion end date. ^Naomi,2059199
2059198,@AskAmex Thank you for the quick response!,609020,@609020 My Pleasure! Pls don't hesitate to tweet us if you have future Q's. Wishing you a great night. ^Naomi,2059201
2062978,@116988 contacted customer service twice and never received the bonus points I earned. Dropping this card!,610118,"@610118 Hi there, have you escalate the issue to a supervisor?",2062977
2062983,@116988 I need help. I cannot call your number for I am outside the US. Help 😪,610120,"@610120 Hi there, do you have a Amex online account?",2062982
2062989,"@116988 hi, is there an email contact?
I’ve been charged double by amex for a paypal transaction. Abroad so dnt want to phone",610121,@610121 If you need further assistance please let me know.,2062988
2065567,"@AskAmex why are Fine Hotels &amp; Resorts bookings not available after Dec 30. Trying to book a couple of trips in early 2018, blacked out",610831,@610831 Pls call our travel team to book any upcoming 2018 reservations. Thank you for your patience. ^Naomi,2065565
2096107,@AskAmex @Delta Can I redeem a companion award ticket on an itinerary with 4 other people?,515241,@515241 Good Morning. You should be able to. Redemption is available only on https://t.co/cGw7OTe2Dp. Please let me know if other q's. ^RK,2096106
2107338,@AskAmex I don't think I can until it allows me to select the airline? And it won't let me. An Amex Facebook group says it's happening to a lot.,177827,@177827 I apologize for any inconvenience.Thank you. ^B,2107337
2107341,@AskAmex I keep trying to select my preferred airline for the Platinum. But for a few days I get an error msg that I can't select?,177827,@177827 Hi Michelle. Have you used any portion of the benefit this year? ^B,2107340
2107345,@AskAmex hi. Why I never got my card,621865,@621865 Hi Antonio.I apologize.Which Card product do you have?Pls do not release any personally identifiable information. ^B,2107344
2107347,"@AskAmex I would like to add spend $50 at H&amp;M you get 1,000 MR to my card via Twitter.  How do I do that?  My twitter account is already with my Amex card. Thanks!",621866,"@621866 If we can assist you in any way in the future,pls let us know.Enjoy your day. ^Beth",2107346
2107351,@AskAmex Had a return made and noticed I don’t see a pending refund on my account,621867,@621867 Which U.S. issued Amex Card product do you have (please do not release any personal identifiable information)?^In,2107353
2107354,@AskAmex It is the blue cash everyday card,621867,@621867 Thanks for the information you provided. The refund should appear in a few days. Have a great day.^In,2107355
2107352,@AskAmex hello I have question!,621867,@621867 Hi. How can I help? Pls do not release any personally identifiable information. ^B,2107350
2107357,"@AskAmex Your live chat is broken. Keep coming back, button is greyed out. https://t.co/wWnb9nnzHi",225385,@225385 information? ^K,2107359
2107361,@AskAmex Missing AmEx offer credit,225385,@225385 Thx for the details. I am not showing where you enrolled in the offer. ^K,2107362
2107363,@AskAmex Well the offer is now expired so it's not showing in the portal anymore. But I most certainly had the offer. Are you looking at the correct card?,225385,@225385 Pls do not release more than the last 4 digits of the Card number since twitter isn't secure. ^K,2107364
2107366,@AskAmex I have 5 cards connected to my account. The offer was on -42001,225385,"@225385 Please go to https://t.co/crJMnNwi0H, log in, select code: 11141 and we will continue our conversation there. ^K",2107367
2107368,@AskAmex We started this conversation because I sent you a screenshot showing you your chat web page is broken. Like 15 minutes ago. Seriously. Come on.,225385,@225385 The chat function is working. I am not sure why you were having difficulty. ^K,2107370
2107371,@AskAmex Thank you for resolving this!!!,225385,@225385 My Pleasure! Pls do not hesitate to tweet if we can assist you in the future. Have a nice evening. ^Keisha,2107373
2107369,@AskAmex Are you joking?,225385,@225385 may call Customer Service at 800-528-4800 24/7. Let me know what works best for you. ^K,2107375
2107358,@AskAmex I do still need help I went to chat and your chat was closed,225385,"@225385 Please go to https://t.co/crJMnNwi0H, log in, select code: 11064 and we will continue our conversation there. ^B",2107356
2107381,@AskAmex any update to the platinum card with the announcement of the new co-branded @117372 cards? #updatedstatus,621868,"@621868 If we can assist you in any way in the future,pls let us know.Thank you. ^B",2107380
2107386,"@AskAmex Thank you, appreciate the follow-up. Will bathrooms increase in size when you expand the lounge next year?",166866,@166866 You're welcome. We have not been advised of any future plans. ^B,2107385
2107390,@AskAmex i have a question about my account,621869,@621869 Hi Jeremy. How can I help? Pls do not release any personally identifiable information. ^B,2107389
2107392,@AskAmex I tried that and it will only let me check the balance,621870,@621870 press '0' until you’re connected to a representative. ^B,2107391
2107395,"@AskAmex i try to register my temp card and it says ""Sorry, we are unable to approve you for an Account at this time""",621870,@621870 back of your Card.Thank you. ^B,2107394
2107398,"@AskAmex hey guys, anyway we could dm i need to see if a transaction ended up on my card",621871,@621871 Hi. Pls check your DM folder. I've sent you some information. ^B,2107397
2107400,@AskAmex Thanks for the response!  The credits and last year's double points were great bonuses!,621872,@621872 You're very welcome. ^B,2107399
2107402,@AskAmex Any word on Card Member perks for #SmallBusinessSaturday ?,621872,@621872 community.Thank you. ^B,2107401
2107406,"@AskAmex ,why my card not getting best buy offer?",621873,"@621873 If we can assist you in any way in the future,pls let us know.Thank you. ^B",2107405
2107409,@116988 Unhappy that AmEx Delta card won't give us a short extension on companion certif.  Had two surgeries this year so couldnt travel.  Now able to but certif. expires.  Can AmExchelp?,459259,"@459259  w/in 1 year of issuance.If we can assist you in any way in the future,pls let us know.Thank you. ^B",2107408
2107415,@AskAmex What's the best/correct way to send feedback to AmEx re: Platinum member service?,621874,@621874 Hi. Pls check your DM folder. I've sent you some information. ^B,2107414
2107417,@AskAmex Yes,274930,"@274930 Great. Please go to https://t.co/crJMnNwi0H , log in, &amp; select code 11070 &amp; we will continue from there. ^C",2107416
2107420,@AskAmex Yes,274930,@274930 to do this we would need to chat securely through our website so that I can see your account. Do you have time now? ^C,2107418
2107422,@AskAmex Yes,274930,@274930 Do you have access to your account online? ^Clarissa,2107421
2107424,@AskAmex Credit card,274930,@274930 Do you need help getting a temporary PIN? ^Clarissa,2107423
2107426,@AskAmex Amex,274930,@274930 Which Amex card product? ^Clarissa,2107425
2107428,@AskAmex Your agents disappointed me and were very rude,274930,@274930 Sorry to hear. Which U.S. based card is this concerning? Pls do not share any personal information. ^Clarissa,2107427
2107431,@AskAmex No luck,621875,@621875 Pls call &amp; press 0 multiple times. We have no recourse via Twitter. ^Clarissa,2107430
2107435,@AskAmex Yes,621875,@621875 Pls call our Gift Card team for assistance @ 877-297-4438 Monday-Sunday 8a-12a ET. All the best. ^Clarissa,2107432
2107437,@AskAmex I have had money returned on an AMEX gift card from a purchase problem is I no longer have the card just the last 4 numbers HELP?,621875,@621875 Hi. Is this concerning a U.S. based Amex Gift Card? Pls do not share any personal information. ^Clarissa,2107436
2107433,@AskAmex No option for customer service,621875,@621875 Please call and press 0 to speak with a representative. ^Clarissa,2107438
2107440,@askamex I really appreciate the Uber credits as a reward for being an Amex Platinum customer. However this is the kind of experience I got. https://t.co/hPy0dtOxVJ,531327,@531327 Hi. Have you provided feedback to @Uber_Support ^B,2107439
2107442,@AskAmex hi is my wife covered with the new creditsecure?thanks,621876,"@621876 Hi.To verify coverage,pls contact CreditSecure at: 866-617-1893,Monday-Friday 8am-12pm or Saturday 9am-12pm ET.Thank you. ^B",2107441
2107444,@AskAmex  Got a text from 1-929-326-1225 claiming to be from Amex. They knew my full name and last 4 digits of my card number. Legit?,621877,@621877 __email__ for further investigation.Thank you. ^B,2107443
2107450,@116988 rude customer service beyond my imagination. I called about unauthorized transaction on my card,621878,@621878 Hi Lorraine.I apologize.Is there something I can help you with? ^B,2107449
2107453,@116988 I canceled my card. But still get charged for an app that never worked. I don’t have my replacement card although y’all,621879,@621879 Hi sorry to hear. Which U.S. based card is this concerning? Pls do not share any personal information. ^Clarissa,2107452
2107457,@AskAmex Just the normal green card,621880,@621880 Thx for the details. Pls contact Customer Service at 800-528-4800 24/7. Have a nice day. ^K,2107456
2107459,@AskAmex I’ve legally changed my last name - what do I need to do to make the change to my account and get a new card?,621880,@621880 Hi there. Which U.S Card Product do you have (pls do not release and Card numbers or personal information)?^K,2107458
2107464,"@AskAmex 
How do I get a new card?",621881,@621881 Hi there. Which U.S Card Product do you have (pls do not release and Card numbers or personal information)?^K,2107463
2107468,"@AskAmex No, I did not.",621882,@621882 Pls call Customer Service at 800-528-4800 24/7 and escalate to a supervisor. Thx for tweeting. ^K,2107466
2107469,@AskAmex I tried going through them and they were no help.,621882,@621882 Did you escalate to a supervisor? ^K,2107470
2107472,"@AskAmex Oh, yeah. Sorry. I don't check Twitter often. I have time to about the issue now.",621882,@621882 No worries. Pls contact Customer Service at 800-528-4800 24/7 so we can assist further. Have a nice day. ^K,2107471
2107477,@AskAmex yes,621883,@621883 It could take anywhere from 8-12 weeks to receive the miles once you met the spend. Please let me know if other q's^RK,2107479
2107478,@AskAmex hello. recently got skydelta card. how long does it takes mileage to be credited once you reach spending criteria,621883,@621883 Hi Logan. Are you referring to the offer you applied through when you applied for the Card? ^Beth,2107476
2107484,@AskAmex what email?I dont think this offer is targeted to my gold Amex.that's why I requested it.I cant add it as I didnt see it when I logged in,621884,@621884 If your account wasn't targeted/solicited then you wouldn't be eligible for this offer. ^K,2107483
2107486,@AskAmex yes,621884,"@621884 - Click the Get Offer link in the email
. I hope this helps. Enjoy your day. ^K",2107485
2107490,"@AskAmex 10,000 bonus Membership Rewards points when you make a single purchase of $500+ for a prepaid hotel booking through https://t.co/NfNgepuax9",621884,@621884 Thank you for the details. Were you solicited for this offer? ^K,2107489
2107493,@AskAmex @154473  Pls enroll me to 12.5K Amex Points For $500 Of Hotel Spend on my card pls #AmexOffers,621884,"@621884 Hi, thx for reaching out. Can you please be more specific on which offer you are referencing? ^K",2107491
2107495,"@AskAmex For the 10th time, how do I get you to stop sending me 1 type of email that is no longer accurate/correct with bad links?",209432,@209432 I have reached out to the team that is working on this to let them know. Again our humblest apologies. ^RK,2107494
